location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,39.613354,20.34674,276.0,10800,Europe/Athens,GMT+3
1,40.105446,21.176472,1003.0,10800,Europe/Athens,GMT+3

location_id,time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1,2009-07-29,1,22.8,28.5,15.5,22.3,28.6,15.2,2009-07-29T06:30,2009-07-29T20:52,51715.71,46951.66,0.00,0.00,0.00,0.0,10.1,25.2,88,25.74,5.61
1,2009-07-30,2,22.4,26.3,18.5,22.1,25.6,18.3,2009-07-30T06:31,2009-07-30T20:51,51603.57,45526.95,0.00,0.00,0.00,0.0,8.2,21.2,77,20.51,4.43
1,2009-07-31,1,23.1,28.0,16.7,22.4,27.5,16.6,2009-07-31T06:32,2009-07-31T20:50,51489.06,47118.39,0.00,0.00,0.00,0.0,11.6,30.2,13,23.71,5.38
1,2009-08-01,1,23.1,28.9,16.2,22.3,29.2,15.0,2009-08-01T06:33,2009-08-01T20:49,51372.04,47065.21,0.00,0.00,0.00,0.0,8.7,23.4,1,25.87,5.77
1,2009-08-02,3,23.9,29.1,18.0,23.6,29.5,17.5,2009-08-02T06:34,2009-08-02T20:48,51252.65,43359.16,0.00,0.00,0.00,0.0,9.4,19.8,143,22.78,5.06
1,2009-08-03,2,24.3,29.6,18.0,24.6,31.5,18.4,2009-08-03T06:35,2009-08-03T20:47,51131.04,46861.69,0.00,0.00,0.00,0.0,8.7,17.6,217,24.87,5.30
1,2009-08-04,3,23.4,31.3,14.8,22.8,30.5,14.8,2009-08-04T06:36,2009-08-04T20:46,51007.34,46629.79,0.00,0.00,0.00,0.0,14.6,37.1,250,25.92,5.88
1,2009-08-05,51,21.5,28.1,14.0,21.1,28.4,13.5,2009-08-05T06:37,2009-08-05T20:45,50881.70,46494.16,0.10,0.10,0.00,1.0,8.9,23.8,217,24.42,5.03
1,2009-08-06,51,19.8,24.2,14.1,19.5,23.4,14.2,2009-08-06T06:38,2009-08-06T20:44,50754.24,45960.89,0.40,0.40,0.00,2.0,10.6,25.6,29,20.26,4.21
1,2009-08-07,51,20.3,25.2,15.5,20.3,25.3,15.3,2009-08-07T06:39,2009-08-07T20:42,50625.10,45002.98,0.10,0.10,0.00,1.0,8.6,23.0,39,20.03,4.03
1,2009-08-08,51,19.9,24.5,15.8,20.5,25.5,16.4,2009-08-08T06:40,2009-08-08T20:41,50494.42,44192.76,1.00,1.00,0.00,5.0,8.1,24.5,76,18.80,3.69
1,2009-08-09,55,19.0,23.4,15.8,19.7,23.9,16.8,2009-08-09T06:41,2009-08-09T20:40,50362.30,41787.73,3.30,3.30,0.00,4.0,7.9,24.5,119,17.54,3.36
1,2009-08-10,51,18.9,23.9,13.6,19.6,24.8,14.1,2009-08-10T06:42,2009-08-10T20:39,50228.90,39977.59,0.30,0.30,0.00,2.0,7.3,18.0,86,19.44,3.78
1,2009-08-11,53,20.4,26.3,15.7,20.7,27.8,15.7,2009-08-11T06:43,2009-08-11T20:37,50094.32,41077.41,0.70,0.70,0.00,2.0,11.7,33.1,225,22.26,4.52
1,2009-08-12,51,18.0,22.0,13.5,18.3,22.0,14.0,2009-08-12T06:44,2009-08-12T20:36,49958.68,46120.03,0.30,0.30,0.00,2.0,9.9,27.4,39,17.52,3.28
1,2009-08-13,3,19.5,24.9,12.8,19.2,24.3,12.3,2009-08-13T06:44,2009-08-13T20:35,49822.09,46066.02,0.00,0.00,0.00,0.0,7.1,22.0,6,20.81,4.06
1,2009-08-14,61,19.7,24.5,14.9,19.9,24.4,15.4,2009-08-14T06:45,2009-08-14T20:33,49684.69,40804.04,1.80,1.80,0.00,3.0,6.5,20.9,205,16.71,3.36
1,2009-08-15,55,18.7,24.0,12.1,18.8,23.9,11.8,2009-08-15T06:46,2009-08-15T20:32,49546.57,44118.96,1.50,1.50,0.00,2.0,9.8,26.3,9,20.65,4.06
1,2009-08-16,2,20.0,24.1,14.5,19.8,23.9,14.0,2009-08-16T06:47,2009-08-16T20:31,49407.85,45903.95,0.00,0.00,0.00,0.0,9.7,27.4,40,19.95,4.01
1,2009-08-17,3,21.2,25.8,15.6,21.1,25.6,15.4,2009-08-17T06:48,2009-08-17T20:29,49268.63,45850.03,0.00,0.00,0.00,0.0,9.4,25.2,69,20.85,4.32
1,2009-08-18,0,21.9,27.3,15.9,21.7,27.1,15.9,2009-08-18T06:49,2009-08-18T20:28,49129.03,45796.21,0.00,0.00,0.00,0.0,9.8,25.9,48,24.55,5.16
1,2009-08-19,1,21.9,26.4,15.0,21.2,25.5,14.2,2009-08-19T06:50,2009-08-19T20:27,48989.03,45718.21,0.00,0.00,0.00,0.0,10.6,29.2,23,21.14,4.61
1,2009-08-20,0,21.4,26.5,15.1,20.7,25.5,14.5,2009-08-20T06:51,2009-08-20T20:25,48847.65,45582.87,0.00,0.00,0.00,0.0,12.4,31.7,55,21.69,4.79
1,2009-08-21,1,21.8,25.8,18.1,21.5,25.9,17.0,2009-08-21T06:52,2009-08-21T20:24,48704.72,45445.88,0.00,0.00,0.00,0.0,8.4,25.9,136,21.11,4.35
1,2009-08-22,1,21.5,27.0,14.8,21.4,27.3,14.8,2009-08-22T06:53,2009-08-22T20:22,48560.36,45307.37,0.00,0.00,0.00,0.0,9.2,27.4,72,21.87,4.62
1,2009-08-23,1,21.3,25.8,15.3,21.0,25.6,15.2,2009-08-23T06:54,2009-08-23T20:21,48414.68,45167.41,0.00,0.00,0.00,0.0,9.7,27.4,79,21.79,4.55
1,2009-08-24,61,19.7,24.3,15.0,19.8,25.0,14.4,2009-08-24T06:55,2009-08-24T20:19,48267.81,40931.42,4.00,4.00,0.00,6.0,5.6,20.5,16,17.62,3.42
1,2009-08-25,51,17.6,22.0,13.1,18.0,21.8,13.4,2009-08-25T06:56,2009-08-25T20:18,48119.86,42818.80,0.80,0.80,0.00,5.0,6.9,20.5,60,17.05,3.17
1,2009-08-26,1,19.5,25.0,12.7,19.4,25.1,12.7,2009-08-26T06:57,2009-08-26T20:16,47970.94,43397.37,0.00,0.00,0.00,0.0,9.3,20.5,90,21.78,4.35
1,2009-08-27,0,20.8,26.6,13.1,20.4,27.0,12.4,2009-08-27T06:58,2009-08-27T20:15,47821.16,44595.50,0.00,0.00,0.00,0.0,7.7,22.0,50,24.09,4.87
1,2009-08-28,0,21.5,27.4,13.1,20.8,27.2,12.3,2009-08-28T06:59,2009-08-28T20:13,47670.64,44450.00,0.00,0.00,0.00,0.0,8.6,22.3,56,24.26,5.08
1,2009-08-29,53,20.9,26.7,14.3,20.5,27.1,13.8,2009-08-29T07:00,2009-08-29T20:12,47519.46,42426.19,0.70,0.70,0.00,2.0,9.6,24.8,244,18.96,3.96
1,2009-08-30,61,19.5,25.9,13.5,20.2,27.2,13.4,2009-08-30T07:01,2009-08-30T20:10,47367.74,40951.68,4.20,4.20,0.00,4.0,6.4,20.9,303,18.40,3.63
1,2009-08-31,61,18.1,23.2,12.9,19.1,25.1,12.9,2009-08-31T07:02,2009-08-31T20:08,47215.59,37163.51,3.90,3.90,0.00,7.0,7.9,24.8,318,17.03,3.14
1,2009-09-01,2,19.6,24.6,14.5,19.9,24.3,14.3,2009-09-01T07:03,2009-09-01T20:07,47063.10,41267.78,0.00,0.00,0.00,0.0,7.1,20.2,35,17.85,3.46
1,2009-09-02,0,19.8,26.6,12.9,19.6,26.6,12.9,2009-09-02T07:04,2009-09-02T20:05,46910.37,42869.74,0.00,0.00,0.00,0.0,10.4,25.2,273,22.96,4.63
1,2009-09-03,0,19.6,26.8,11.5,19.1,27.0,10.6,2009-09-03T07:05,2009-09-03T20:04,46757.50,43247.24,0.00,0.00,0.00,0.0,7.2,20.9,285,23.29,4.58
1,2009-09-04,0,20.9,28.3,13.0,20.9,29.0,12.6,2009-09-04T07:05,2009-09-04T20:02,46604.58,42533.95,0.00,0.00,0.00,0.0,8.3,18.0,268,22.52,4.51
1,2009-09-05,3,21.5,28.7,14.0,21.8,29.6,14.3,2009-09-05T07:06,2009-09-05T20:00,46451.71,40515.01,0.00,0.00,0.00,0.0,7.9,21.2,267,22.14,4.45
1,2009-09-06,55,17.6,21.3,13.5,17.2,20.5,12.3,2009-09-06T07:07,2009-09-06T19:59,46298.98,35334.02,2.90,2.90,0.00,8.0,13.0,32.8,6,14.86,2.84
1,2009-09-07,51,13.6,17.4,10.7,11.6,15.0,9.2,2009-09-07T07:08,2009-09-07T19:57,46146.48,28003.14,1.10,1.10,0.00,7.0,16.6,39.2,14,12.39,2.42
1,2009-09-08,3,13.3,18.0,9.0,11.0,15.0,7.0,2009-09-08T07:09,2009-09-08T19:56,45994.22,28127.05,0.00,0.00,0.00,0.0,15.6,40.0,11,15.07,2.87
1,2009-09-09,51,14.3,18.7,10.3,13.0,17.8,8.7,2009-09-09T07:10,2009-09-09T19:54,45841.16,33716.73,0.20,0.20,0.00,2.0,7.6,21.6,9,13.82,2.51
1,2009-09-10,51,15.8,19.9,11.9,15.1,18.5,11.1,2009-09-10T07:11,2009-09-10T19:52,45687.12,35260.45,0.20,0.20,0.00,2.0,9.4,25.2,67,15.16,2.75
1,2009-09-11,3,16.0,19.7,11.8,14.7,17.3,10.6,2009-09-11T07:12,2009-09-11T19:51,45532.22,39837.44,0.00,0.00,0.00,0.0,14.5,35.3,25,15.17,2.93
1,2009-09-12,53,14.1,16.7,12.3,13.4,15.8,11.5,2009-09-12T07:13,2009-09-12T19:49,45376.54,23885.90,4.90,4.90,0.00,14.0,10.7,32.8,4,9.50,1.68
1,2009-09-13,51,15.1,19.9,10.2,14.6,19.5,9.3,2009-09-13T07:14,2009-09-13T19:47,45220.19,39650.95,1.30,1.30,0.00,5.0,7.0,25.2,146,16.36,2.87
1,2009-09-14,3,16.3,21.1,11.7,15.6,19.6,11.8,2009-09-14T07:15,2009-09-14T19:46,45063.27,38149.97,0.00,0.00,0.00,0.0,10.3,27.4,160,15.16,2.89
1,2009-09-15,51,16.7,21.1,13.4,16.9,21.1,13.8,2009-09-15T07:16,2009-09-15T19:44,44905.87,33509.52,0.50,0.50,0.00,3.0,7.1,17.6,106,12.36,2.33
1,2009-09-16,51,17.1,22.9,10.2,16.9,22.1,10.1,2009-09-16T07:17,2009-09-16T19:42,44748.10,35994.27,0.50,0.50,0.00,2.0,9.5,26.3,151,16.17,3.12
1,2009-09-17,55,17.0,21.3,13.9,17.1,20.8,14.4,2009-09-17T07:18,2009-09-17T19:41,44590.05,28457.09,4.30,4.30,0.00,6.0,9.7,32.8,195,12.72,2.39
1,2009-09-18,2,16.4,22.2,10.8,15.9,21.7,10.0,2009-09-18T07:19,2009-09-18T19:39,44431.81,39600.00,0.00,0.00,0.00,0.0,7.1,20.9,332,16.78,3.15
1,2009-09-19,61,15.6,20.0,11.5,15.0,18.9,10.7,2009-09-19T07:20,2009-09-19T19:37,44273.49,34802.29,3.30,3.30,0.00,4.0,9.7,26.3,24,14.31,2.57
1,2009-09-20,51,13.9,17.4,11.4,13.3,15.8,11.3,2009-09-20T07:21,2009-09-20T19:36,44115.17,37228.39,0.30,0.30,0.00,2.0,10.2,27.0,112,11.99,2.07
1,2009-09-21,3,13.7,17.9,9.4,12.7,16.1,8.7,2009-09-21T07:22,2009-09-21T19:34,43956.95,26165.21,0.00,0.00,0.00,0.0,8.4,22.0,126,12.69,2.33
1,2009-09-22,3,13.8,17.8,9.6,12.3,15.7,8.5,2009-09-22T07:23,2009-09-22T19:32,43798.93,32634.63,0.00,0.00,0.00,0.0,8.4,23.8,113,13.54,2.49
1,2009-09-23,3,13.9,19.5,6.9,12.3,17.8,5.3,2009-09-23T07:23,2009-09-23T19:31,43641.20,39600.00,0.00,0.00,0.00,0.0,9.4,25.9,112,18.49,3.23
1,2009-09-24,53,14.7,20.2,9.8,13.1,18.5,8.5,2009-09-24T07:24,2009-09-24T19:29,43483.84,38026.51,1.10,1.10,0.00,3.0,10.6,27.4,134,18.54,3.35
1,2009-09-25,51,14.2,18.5,10.4,12.9,16.2,9.6,2009-09-25T07:25,2009-09-25T19:27,43326.96,32366.62,1.00,1.00,0.00,6.0,12.1,29.5,122,12.80,2.42
1,2009-09-26,51,14.1,17.5,11.4,12.7,14.6,10.8,2009-09-26T07:26,2009-09-26T19:26,43170.66,25212.29,0.10,0.10,0.00,1.0,14.6,36.7,104,11.07,2.17
1,2009-09-27,51,13.5,16.2,11.1,11.9,14.3,9.6,2009-09-27T07:27,2009-09-27T19:24,43015.02,27878.70,0.30,0.30,0.00,3.0,14.7,33.1,113,9.17,1.75
1,2009-09-28,3,13.5,18.0,9.7,12.1,16.7,8.6,2009-09-28T07:28,2009-09-28T19:23,42860.02,33187.26,0.00,0.00,0.00,0.0,7.2,22.7,130,14.56,2.48
1,2009-09-29,3,14.4,21.5,7.1,13.0,20.0,5.4,2009-09-29T07:29,2009-09-29T19:21,42704.62,31263.92,0.00,0.00,0.00,0.0,10.5,24.8,301,14.42,2.85
1,2009-09-30,3,15.4,22.1,8.5,14.2,21.2,6.8,2009-09-30T07:30,2009-09-30T19:19,42548.59,39188.66,0.00,0.00,0.00,0.0,8.5,19.4,322,17.59,3.17
1,2009-10-01,51,15.7,21.8,9.1,14.6,21.1,7.8,2009-10-01T07:31,2009-10-01T19:18,42392.05,39089.90,0.10,0.10,0.00,1.0,9.2,25.6,218,16.19,3.06
1,2009-10-02,53,14.2,20.0,8.5,12.9,18.0,7.0,2009-10-02T07:32,2009-10-02T19:16,42235.09,38990.88,1.40,1.40,0.00,4.0,13.8,42.1,182,13.12,2.56
1,2009-10-03,61,13.3,16.4,11.4,13.2,16.6,11.0,2009-10-03T07:33,2009-10-03T19:14,42077.83,8285.19,10.60,10.60,0.00,21.0,7.7,32.8,118,5.33,1.00
1,2009-10-04,3,14.0,17.9,11.7,12.9,15.9,10.5,2009-10-04T07:34,2009-10-04T19:13,41920.36,28776.09,0.00,0.00,0.00,0.0,11.0,27.7,295,11.04,2.11
1,2009-10-05,3,12.9,18.7,6.9,11.3,16.8,4.8,2009-10-05T07:35,2009-10-05T19:11,41762.79,33252.44,0.00,0.00,0.00,0.0,8.9,23.0,329,13.20,2.37
1,2009-10-06,1,14.7,20.6,7.4,13.5,19.9,5.8,2009-10-06T07:36,2009-10-06T19:10,41605.23,38412.67,0.00,0.00,0.00,0.0,6.1,15.8,337,17.15,2.96
1,2009-10-07,0,14.7,20.7,7.3,13.3,19.2,5.6,2009-10-07T07:37,2009-10-07T19:08,41447.77,38251.12,0.00,0.00,0.00,0.0,7.4,20.5,98,17.13,3.04
1,2009-10-08,0,15.0,21.4,7.2,13.4,19.7,5.6,2009-10-08T07:38,2009-10-08T19:06,41290.52,38089.57,0.00,0.00,0.00,0.0,9.0,20.2,157,16.98,3.08
1,2009-10-09,0,15.8,23.5,7.3,14.5,22.6,5.6,2009-10-09T07:39,2009-10-09T19:05,41133.60,37928.13,0.00,0.00,0.00,0.0,6.2,15.1,294,16.87,3.02
1,2009-10-10,0,16.3,22.9,11.0,14.6,20.9,9.2,2009-10-10T07:40,2009-10-10T19:03,40977.11,37766.90,0.00,0.00,0.00,0.0,10.7,25.2,153,16.57,3.28
1,2009-10-11,3,14.7,21.9,7.9,13.2,20.3,6.6,2009-10-11T07:41,2009-10-11T19:02,40821.16,34527.70,0.00,0.00,0.00,0.0,8.9,23.0,224,15.81,2.95
1,2009-10-12,51,12.6,17.4,8.2,11.2,15.4,6.6,2009-10-12T07:42,2009-10-12T19:00,40665.85,34150.94,1.20,1.20,0.00,8.0,17.8,41.4,220,10.44,1.83
1,2009-10-13,61,10.7,12.9,6.2,8.0,12.4,3.2,2009-10-13T07:43,2009-10-13T18:58,40511.32,30038.08,10.60,10.60,0.00,11.0,22.9,60.8,267,12.83,1.93
1,2009-10-14,1,5.9,10.7,1.5,2.6,6.9,-1.3,2009-10-14T07:45,2009-10-14T18:57,40357.65,36527.04,0.00,0.00,0.00,0.0,13.4,36.4,285,15.92,2.27
1,2009-10-15,55,5.3,10.6,0.8,2.1,7.2,-2.5,2009-10-15T07:46,2009-10-15T18:55,40204.98,31639.08,3.10,3.10,0.00,4.0,13.7,35.3,119,13.80,1.93
1,2009-10-16,61,8.4,13.7,5.6,6.9,12.6,3.5,2009-10-16T07:47,2009-10-16T18:54,40053.42,18223.83,10.40,10.40,0.00,15.0,6.2,32.8,118,7.19,1.13
1,2009-10-17,51,8.8,12.7,5.9,6.9,10.2,4.2,2009-10-17T07:48,2009-10-17T18:53,39903.09,33496.23,0.30,0.30,0.00,2.0,8.9,25.2,212,10.16,1.56
1,2009-10-18,55,7.9,11.7,4.3,6.4,10.5,2.5,2009-10-18T07:49,2009-10-18T18:51,39753.99,14404.79,6.80,6.80,0.00,15.0,8.9,41.4,145,5.87,0.86
1,2009-10-19,61,9.0,12.7,6.6,7.1,9.9,4.4,2009-10-19T07:50,2009-10-19T18:50,39604.95,29982.16,7.00,7.00,0.00,11.0,13.0,37.4,173,9.15,1.38
1,2009-10-20,2,7.1,12.8,1.8,4.3,9.2,-0.9,2009-10-20T07:51,2009-10-20T18:48,39455.73,34189.46,0.00,0.00,0.00,0.0,12.2,33.1,266,12.32,1.82
1,2009-10-21,3,6.5,13.9,1.0,3.9,10.8,-2.1,2009-10-21T07:52,2009-10-21T18:47,39306.46,34424.81,0.00,0.00,0.00,0.0,7.9,21.6,268,14.35,2.03
1,2009-10-22,55,9.8,17.4,3.1,8.1,16.3,0.4,2009-10-22T07:53,2009-10-22T18:46,39157.27,34765.07,1.40,1.40,0.00,3.0,11.5,38.9,220,11.07,1.77
1,2009-10-23,61,11.3,17.4,6.9,9.4,14.7,4.8,2009-10-23T07:54,2009-10-23T18:44,39008.29,29313.74,6.70,6.70,0.00,9.0,12.7,41.4,164,9.75,1.77
1,2009-10-24,63,11.1,13.9,9.9,9.9,12.6,8.3,2009-10-24T07:55,2009-10-24T18:43,38859.64,21600.00,27.10,27.10,0.00,23.0,15.3,41.0,120,7.20,1.02
1,2009-10-25,63,10.3,11.4,9.5,9.7,10.9,8.5,2009-10-25T07:56,2009-10-25T18:41,38711.46,0.00,23.90,23.90,0.00,24.0,6.1,28.8,20,1.98,0.41
1,2009-10-26,55,10.9,12.3,9.4,10.2,11.8,8.3,2009-10-26T07:58,2009-10-26T18:40,38563.87,1611.62,8.60,8.60,0.00,17.0,9.4,27.7,27,3.15,0.57
1,2009-10-27,3,11.1,15.3,7.3,10.2,14.3,5.8,2009-10-27T07:59,2009-10-27T18:39,38417.01,16197.14,0.00,0.00,0.00,0.0,6.2,16.9,353,8.02,1.30
1,2009-10-28,3,9.7,13.1,6.5,7.5,10.3,3.8,2009-10-28T08:00,2009-10-28T18:37,38271.01,32887.15,0.00,0.00,0.00,0.0,10.5,28.4,347,12.60,1.82
1,2009-10-29,3,7.5,13.0,2.3,5.0,10.9,-0.6,2009-10-29T08:01,2009-10-29T18:36,38126.02,34187.53,0.00,0.00,0.00,0.0,7.9,15.1,321,11.67,1.65
1,2009-10-30,3,6.1,10.1,2.5,3.0,6.8,-0.5,2009-10-30T08:02,2009-10-30T18:35,37982.18,25367.05,0.00,0.00,0.00,0.0,12.6,33.1,355,8.70,1.31
1,2009-10-31,3,3.0,5.7,0.4,-0.6,1.8,-3.1,2009-10-31T08:03,2009-10-31T18:34,37839.64,33515.69,0.00,0.00,0.00,0.0,12.0,28.8,19,8.43,1.08
1,2009-11-01,1,1.4,5.7,-2.5,-2.2,1.7,-6.2,2009-11-01T08:04,2009-11-01T18:32,37698.54,33861.70,0.00,0.00,0.00,0.0,10.0,29.5,351,12.81,1.39
1,2009-11-02,3,1.7,7.5,-2.9,-1.6,4.4,-6.4,2009-11-02T08:05,2009-11-02T18:31,37559.02,32400.00,0.00,0.00,0.00,0.0,5.9,13.7,250,11.70,1.40
1,2009-11-03,75,1.1,2.1,0.2,-1.7,-0.3,-3.0,2009-11-03T08:07,2009-11-03T18:30,37421.26,0.00,17.20,3.60,9.52,16.0,10.0,32.0,169,1.56,0.25
1,2009-11-04,75,3.2,8.3,0.5,0.1,4.8,-2.8,2009-11-04T08:08,2009-11-04T18:29,37285.40,27557.51,10.70,8.20,1.75,7.0,16.0,37.1,276,9.24,1.08
1,2009-11-05,3,6.4,11.6,2.1,4.5,10.7,-0.9,2009-11-05T08:09,2009-11-05T18:28,37151.61,511.41,0.00,0.00,0.00,0.0,7.4,21.6,214,3.88,0.63
1,2009-11-06,51,10.5,15.8,7.3,8.7,12.9,5.8,2009-11-06T08:10,2009-11-06T18:27,37020.04,26701.16,0.20,0.20,0.00,2.0,17.7,44.3,154,8.65,1.38
1,2009-11-07,53,10.1,13.8,7.5,8.8,12.6,5.7,2009-11-07T08:11,2009-11-07T18:26,36890.73,7079.71,5.10,5.10,0.00,14.0,10.5,54.7,146,5.04,0.82
1,2009-11-08,55,9.7,12.1,6.7,8.7,11.0,4.6,2009-11-08T08:12,2009-11-08T18:25,36762.46,7699.95,7.20,7.20,0.00,14.0,7.7,29.5,185,3.52,0.64
1,2009-11-09,61,7.8,10.3,5.6,6.1,8.6,3.7,2009-11-09T08:13,2009-11-09T18:24,36634.99,3600.00,13.40,13.40,0.00,20.0,11.2,47.9,163,3.60,0.57
1,2009-11-10,63,7.4,9.0,4.5,5.1,6.5,2.2,2009-11-10T08:15,2009-11-10T18:23,36508.48,22052.29,16.40,16.40,0.00,15.0,14.8,46.4,178,5.93,0.83
1,2009-11-11,3,5.8,9.4,2.3,3.5,6.8,-0.4,2009-11-11T08:16,2009-11-11T18:22,36383.04,19976.55,0.00,0.00,0.00,0.0,7.6,18.7,248,6.35,0.92
1,2009-11-12,3,4.9,10.4,1.4,1.8,6.6,-1.5,2009-11-12T08:17,2009-11-12T18:21,36258.85,30079.82,0.00,0.00,0.00,0.0,11.7,31.0,291,8.78,1.24
1,2009-11-13,3,4.0,10.9,-2.7,0.8,8.0,-6.6,2009-11-13T08:18,2009-11-13T18:20,36136.04,31929.95,0.00,0.00,0.00,0.0,9.4,21.2,294,10.93,1.41
1,2009-11-14,3,4.2,12.0,-2.1,1.3,9.5,-5.6,2009-11-14T08:19,2009-11-14T18:19,36014.76,31837.13,0.00,0.00,0.00,0.0,7.3,17.6,267,10.30,1.41
1,2009-11-15,3,5.0,12.0,0.2,1.8,8.8,-3.4,2009-11-15T08:20,2009-11-15T18:19,35895.17,31761.48,0.00,0.00,0.00,0.0,11.2,29.5,271,9.68,1.34
1,2009-11-16,3,7.2,14.4,2.4,4.8,12.0,-0.6,2009-11-16T08:22,2009-11-16T18:18,35777.43,25884.47,0.00,0.00,0.00,0.0,8.3,20.5,275,9.12,1.38
1,2009-11-17,3,8.0,16.3,1.6,5.7,15.1,-1.7,2009-11-17T08:23,2009-11-17T18:17,35661.70,31678.95,0.00,0.00,0.00,0.0,9.1,21.2,275,10.44,1.52
1,2009-11-18,1,7.1,16.4,0.1,4.7,14.1,-3.2,2009-11-18T08:24,2009-11-18T18:16,35548.13,31633.14,0.00,0.00,0.00,0.0,8.3,22.0,282,10.77,1.64
1,2009-11-19,0,7.3,15.2,1.0,4.9,13.2,-2.1,2009-11-19T08:25,2009-11-19T18:16,35436.89,31582.70,0.00,0.00,0.00,0.0,8.5,19.1,301,10.33,1.52
1,2009-11-20,0,6.0,15.4,-1.3,3.1,12.6,-4.9,2009-11-20T08:26,2009-11-20T18:15,35328.16,31537.55,0.00,0.00,0.00,0.0,9.1,20.2,287,10.63,1.60
1,2009-11-21,0,5.4,15.8,-1.6,2.2,13.0,-5.7,2009-11-21T08:27,2009-11-21T18:14,35222.10,31494.51,0.00,0.00,0.00,0.0,8.6,18.0,282,10.92,1.68
1,2009-11-22,0,7.2,17.5,0.7,4.6,15.8,-2.9,2009-11-22T08:28,2009-11-22T18:14,35118.88,31453.64,0.00,0.00,0.00,0.0,7.6,16.9,265,10.30,1.58
1,2009-11-23,1,6.1,16.0,-0.4,3.2,13.7,-4.2,2009-11-23T08:30,2009-11-23T18:13,35018.68,31415.04,0.00,0.00,0.00,0.0,9.4,20.9,269,10.36,1.56
1,2009-11-24,3,5.1,13.1,-1.3,2.2,10.7,-5.1,2009-11-24T08:31,2009-11-24T18:13,34921.68,28749.30,0.00,0.00,0.00,0.0,8.3,18.4,290,9.54,1.35
1,2009-11-25,3,5.4,11.6,0.5,2.4,8.8,-3.1,2009-11-25T08:32,2009-11-25T18:12,34828.05,31225.36,0.00,0.00,0.00,0.0,8.2,19.4,307,9.95,1.36
1,2009-11-26,2,4.6,13.1,-0.7,1.7,10.9,-4.1,2009-11-26T08:33,2009-11-26T18:12,34737.97,31126.46,0.00,0.00,0.00,0.0,8.0,16.9,264,9.98,1.35
1,2009-11-27,3,3.5,10.9,-1.8,0.3,8.1,-5.7,2009-11-27T08:34,2009-11-27T18:11,34651.52,28958.54,0.00,0.00,0.00,0.0,9.4,20.2,261,8.53,1.17
1,2009-11-28,51,6.7,11.6,3.1,4.6,9.6,0.4,2009-11-28T08:35,2009-11-28T18:11,34567.74,17690.83,0.10,0.10,0.00,1.0,9.4,32.4,240,5.09,0.76
1,2009-11-29,3,6.9,11.9,2.3,4.7,9.3,-0.6,2009-11-29T08:36,2009-11-29T18:10,34486.45,23721.57,0.00,0.00,0.00,0.0,8.6,22.0,264,8.18,1.11
1,2009-11-30,3,4.8,11.0,-0.4,2.4,8.8,-3.6,2009-11-30T08:37,2009-11-30T18:10,34407.73,7233.15,0.00,0.00,0.00,0.0,10.1,25.9,207,5.07,0.73
1,2009-12-01,51,7.8,10.4,6.1,5.5,7.3,4.2,2009-12-01T08:38,2009-12-01T18:10,34331.70,9471.03,0.40,0.40,0.00,3.0,15.7,40.3,149,4.47,0.70
1,2009-12-02,61,6.7,8.5,4.7,4.9,7.2,2.6,2009-12-02T08:39,2009-12-02T18:10,34258.46,0.00,8.60,8.60,0.00,16.0,9.4,30.6,92,3.37,0.48
1,2009-12-03,61,7.1,9.3,4.3,4.8,7.4,2.1,2009-12-03T08:40,2009-12-03T18:09,34188.13,24837.00,9.60,9.60,0.00,9.0,11.4,32.8,345,5.18,0.72
1,2009-12-04,3,5.5,8.9,2.3,3.1,5.9,0.1,2009-12-04T08:41,2009-12-04T18:09,34120.80,16573.52,0.00,0.00,0.00,0.0,8.8,22.3,228,5.95,0.84
1,2009-12-05,53,4.2,5.7,2.0,2.0,3.8,-0.3,2009-12-05T08:42,2009-12-05T18:09,34056.60,0.00,4.50,4.50,0.00,13.0,6.4,27.0,32,2.24,0.34
1,2009-12-06,3,4.6,8.1,2.0,2.4,6.2,-0.8,2009-12-06T08:43,2009-12-06T18:09,33995.61,22219.48,0.00,0.00,0.00,0.0,7.7,17.6,317,5.92,0.73
1,2009-12-07,3,4.0,8.9,-0.5,1.6,6.8,-3.5,2009-12-07T08:44,2009-12-07T18:09,33937.96,24230.35,0.00,0.00,0.00,0.0,6.8,17.6,281,7.00,0.84
1,2009-12-08,3,3.1,9.5,-1.8,0.4,7.2,-5.1,2009-12-08T08:44,2009-12-08T18:09,33883.74,29743.34,0.00,0.00,0.00,0.0,7.1,14.8,235,7.99,0.97
1,2009-12-09,55,5.3,8.6,2.5,3.1,6.4,-0.2,2009-12-09T08:45,2009-12-09T18:09,33833.07,10001.69,5.00,5.00,0.00,10.0,7.5,29.5,208,4.08,0.57
